"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71"
1,17257094719898e-32;1,50899437155559e-29;1,30172221811075e-26;7,52716129658681e-24;2,91760392532619e-21;7,5806012714492e-19;1,32027129360098e-16;1,54136294609273e-14;1,20622647267123e-12;6,32754152453409e-11;2,22496590071025e-09;5,24437722015943e-08;8,28603364399508e-07;8,77569800567826e-06;6,23015503673519e-05;0,00029648194149318;0,00094575761093669;0,00202229100982086;0,00289860918918774;0,00278495309727223;0,00179361122596884;0,000774320842144278;0,000224076233256931;4,34663197940812e-05;5,65187187346444e-06;4,9262338828049e-07;2,87825987635893e-08;1,1388128524036e-09;5,40362223330052e-10;1,53112392323639e-08;3,07840766858678e-07;4,15437306717968e-06;3,76917457968175e-05;0,000230747941698586;0,000960829769941067;0,00276672422195522;0,00568221513320253;0,0087176551167053;0,0104414373576168;0,00984745101281153;0,00706153961448894;0,00366676904040669;0,00132874240808494;0,000329026983887115;5,50961505404737e-05;6,20875530880582e-06;4,6983749662604e-07;2,38612545842994e-08;8,95833715542182e-10;2,98579177677142e-09;7,29191728885552e-08;1,20185279920135e-06;1,32842451502983e-05;9,84765868971847e-05;0,000489646708923451;0,00163319283802276;0,00365474361097299;0,00548796845626275;0,00553074703662927;0,00374170122309909;0,00169972269793284;0,000518606092602226;0,000106314447715082;1,46489060565917e-05;1,35724513475091e-06;8,45964016974464e-08;3,54897560908895e-09;1,00263398316538e-10;1,90857832895332e-12;2,4493361957787e-14;2,12028946438771e-16
4,85106723327446e-32;6,2428914587624e-29;5,38538159606058e-26;3,11407728571188e-23;1,20704788360085e-20;3,13618604694788e-18;5,4621213554302e-16;6,37680415012341e-14;4,99030419565886e-12;2,61778013776835e-10;9,20495190668926e-09;2,16966201939079e-07;3,428031915718e-06;3,63061195967627e-05;0,000257749017484111;0,0012265815003168;0,00391271314372906;0,00836646147286122;0,0119918953248379;0,0115216863835251;0,00742038566329112;0,00320345857875482;0,000927030355532784;0,000179825387597755;2,3382463356589e-05;2,03803543034554e-06;1,19073615753647e-07;4,6655589779316e-09;2,19538985289666e-10;2,91351463108098e-09;5,85415204704127e-08;7,9018236961572e-07;7,1722870022985e-06;4,39513304568138e-05;0,000183401557987745;0,000530446396974807;0,00109854886464906;0,00170786702065022;0,00207883012969834;0,00198889979304944;0,0014399958671064;0,000751686112638353;0,000273096570709147;6,77058436196304e-05;1,13435598004816e-05;1,27859824322765e-06;9,67615550710467e-08;4,91741617756937e-09;4,54805461258026e-10;1,05609782535464e-08;2,59958221901861e-07;4,29390788576517e-06;4,75830876296943e-05;0,000353810843568863;0,00176558152851332;0,00591418698733796;0,0133014827074593;0,0200921282384378;0,0203898137260858;0,0139065990752461;0,00637715171456364;0,00196710266779708;0,000408352565143219;5,70794230384762e-05;5,37524451373795e-06;3,4121957049396e-07;1,46091892295286e-08;4,22086849324867e-10;8,23314346047067e-12;1,08465011081424e-13;9,65391767647437e-16
1,34529542509554e-31;1,73127539054372e-28;1,49347120441448e-25;8,63594282331628e-23;3,34737887065604e-20;8,69725472421372e-18;1,51475263430165e-15;1,7684119879948e-13;1,38390854659901e-11;7,25961417126888e-10;2,55271244301737e-08;6,01689535174671e-07;9,50660015937161e-06;0,000100683940765604;0,000714788225703877;0,003401549394254;0,0108507156030837;0,0232018271494476;0,0332558613248479;0,0319518803508281;0,0205781746680241;0,00888381455714776;0,00257083572793589;0,000498690823228121;6,48441248714189e-05;5,65186913624187e-06;3,30214222418383e-07;1,29327518547396e-08;3,51885729450742e-10;3,77066044803614e-10;7,4626544694837e-09;1,00749726842702e-07;9,14911972527736e-07;5,61242388900564e-06;2,34733362704651e-05;6,82128326424972e-05;0,000142518751649946;0,000224619448105952;0,000277865438265428;0,000269580380691702;0,000196970354137623;0,000103328825473762;3,76308749774417e-05;9,33974397981482e-06;1,5655763726119e-06;1,765041321717e-07;1,33588616973367e-08;6,90750445821249e-10;7,13114240875506e-10;2,54075405152478e-08;6,27797056905107e-07;1,04124706765255e-05;0,000115947370881304;0,00086708181046302;0,004356000119379;0,014706153975275;0,0333785402078323;0,0509547708562722;0,0523433516857695;0,0362011601298266;0,0168656947377026;0,00529601366508049;0,00112149659428172;0,00016024388463919;1,5456462994119e-05;1,00684822169104e-06;4,4308093410509e-08;1,31752509314218e-09;2,64745854421782e-11;3,59480400630581e-13;3,2977917969584e-15
2,5008073902777e-31;3,21831637164019e-28;2,7762555015761e-25;1,60535962820443e-22;6,22253644934645e-20;1,61675706939214e-17;2,81581614836397e-15;3,28735063402078e-13;2,57258640462373e-11;1,34951003559569e-09;4,74530874309509e-08;1,11849754942169e-06;1,76720856188768e-05;0,000187164200852777;0,00132873987674253;0,00632323555470421;0,0201706995086719;0,0431305271101801;0,0618202531725133;0,0593962463738736;0,0382533459404021;0,0165143719988446;0,0047789986256402;0,000927030355509799;0,000120540562072108;1,05064180259149e-05;6,13844470420129e-07;2,40405640848978e-08;6,3217808262567e-10;4,28128284826896e-11;6,37811086808867e-10;8,6110516637727e-09;7,82372344207413e-08;4,80483039995486e-07;2,01452065878253e-06;5,88378398009469e-06;1,24078604620492e-05;1,98331168019977e-05;2,49342744724231e-05;2,45204668438883e-05;1,80717698586978e-05;9,52419243884074e-06;3,47632081419575e-06;8,63685304051577e-07;1,4484201056427e-07;1,63329227928988e-08;1,23651646209811e-09;8,31829611018684e-11;1,12793120308921e-09;4,1681074580358e-08;1,03660747919396e-06;1,73235815860702e-05;0,000194615681283666;0,0014703575422602;0,00747444887834187;0,0255781135259972;0,0589556388738915;0,0915780297927521;0,0959198004029282;0,0677813175529276;0,0323304972652857;0,0104136534958879;0,0022658536399402;0,000333120619189862;3,3094977199217e-05;2,22181269451333e-06;1,00780324117106e-07;3,08782959791756e-09;6,38824394045275e-11;8,92001443698675e-13;8,40204333059727e-15
3,116197896706e-31;4,01026914236924e-28;3,45942737867917e-25;2,00040127692994e-22;7,75375787476242e-20;2,01460336318219e-17;3,50872298008852e-15;4,09629113033496e-13;3,20564005622709e-11;1,68159305304993e-09;5,91301880422363e-08;1,39373376955337e-06;2,20207746706303e-05;0,000233220955481628;0,00165571184141241;0,00787923668673969;0,0251342392974264;0,0537439462099635;0,0770327789572893;0,0740122804907189;0,0476666042434442;0,0205781746680241;0,00595499898291931;0,0011551509545489;0,000150202789489977;1,30918030239114e-05;7,64897310368386e-07;2,9956359378519e-08;7,86485181447118e-10;1,56550448694616e-11;3,66895010997383e-11;4,93362787278318e-10;4,48500223626228e-09;2,75778305670981e-08;1,15932244381154e-07;3,40432657558255e-07;7,2496194134821e-07;1,17569420919438e-06;1,50208196934264e-06;1,4966246448932e-06;1,11210001733013e-06;5,88636062825799e-07;2,15297035461823e-07;5,35408918743252e-08;8,98274768624164e-09;1,01312117804288e-09;7,69659507481724e-11;2,66254857940997e-11;1,26415862444391e-09;4,72649259037977e-08;1,18901052786503e-06;2,01333018292573e-05;0,000229593132787945;0,00176424097437298;0,00914017612790501;0,0319437015848161;0,0753478130764553;0,120006746870543;0,129106818088199;0,093845866459363;0,0460962624714851;0,0153005594701855;0,00343154949714218;0,000519890551078381;5,31891300080082e-05;3,67312423213395e-06;1,71133241053102e-07;5,37632467568418e-09;1,13827463193669e-10;1,62322027579306e-12;1,55826833322618e-14
2,60286727598096e-31;3,34965835436286e-28;2,88955663795129e-25;1,67087559748865e-22;6,47648297928462e-20;1,68273817707505e-17;2,93073178536212e-15;3,42150995843699e-13;2,67757564747323e-11;1,40458458492874e-09;4,93896846668269e-08;1,16414430034587e-06;1,83932971145773e-05;0,000194802516790678;0,00138296677981269;0,00658129169309249;0,0209938813716228;0,0448907173128721;0,0643431855652527;0,0618202531725129;0,039814494603679;0,0171883363054185;0,00497403325941691;0,000964863182017994;0,000125459915731855;1,0935193079537e-05;6,38895938123129e-07;2,50216535517925e-08;6,56879379418468e-10;1,16290940973859e-11;1,53883375527231e-12;1,89494723145029e-11;1,72357229339124e-10;1,06121222049926e-09;4,47387184104112e-09;1,32132012621303e-08;2,84280941386268e-08;4,67912950563996e-08;6,07451396105592e-08;6,12942025013044e-08;4,59001612897236e-08;2,43931863700844e-08;8,93911373301865e-09;2,2249646975086e-09;3,73436967733823e-10;4,21271079896256e-11;3,39976569584677e-12;1,78165750065492e-11;9,9610380306655e-10;3,78657253084978e-08;9,70363245260904e-07;1,67727737746995e-05;0,000195651417061671;0,00154088477797248;0,00819660710292557;0,0294577438853721;0,0715385875315962;0,117402064214726;0,130187187345929;0,0975273830620293;0,0493413502034022;0,0168516228366107;0,00388336586976323;0,000603504075435653;6,32144799285207e-05;4,46041280882261e-06;2,11894220348481e-07;6,77366229259728e-09;1,45639229521272e-10;2,10518965100412e-12;2,0449769195851e-14
1,45734113620828e-31;1,87546824115992e-28;1,61785804168715e-25;9,35520517767888e-23;3,62617224119009e-20;9,42162356701564e-18;1,64091193946555e-15;1,91569783691612e-13;1,49917023137556e-11;7,86424614804545e-10;2,76532037701367e-08;6,51802492210077e-07;1,0298377010204e-05;0,00010906961095393;0,000774320841031338;0,00368485446885294;0,0117544398878394;0,0251342392974263;0,0360256444975995;0,0346130587719496;0,0222920704942269;0,00962372142138062;0,00278495309718951;0,000540225319570971;7,02448018876988e-05;6,12259674331006e-06;3,57716792159994e-07;1,40095829246374e-08;3,67784449552929e-10;6,47386985952788e-12;1,12441783080317e-13;4,88445354933928e-13;4,44034947471964e-12;2,73785583785532e-11;1,15776776719109e-10;3,44037936801294e-10;7,48195030342465e-10;1,25028324729062e-09;1,64905523841916e-09;1,68432941915468e-09;1,27056352122509e-09;6,77773629460814e-10;2,48819805408307e-10;6,19820865318225e-11;1,040682325486e-11;1,17503156006234e-12;2,03666663174776e-13;9,81671844873883e-12;5,66040531041559e-10;2,20442361448307e-08;5,79809904757555e-07;1,03027714316026e-05;0,000123704699865833;0,00100372211285988;0,00550314589129326;0,0203844544413348;0,0509974105979196;0,0861363307078999;0,0981769062303747;0,0754727364990543;0,0391101296714072;0,0136541327468916;0,00320978772570011;0,000507805868450502;5,40399231664128e-05;3,86661480417291e-06;1,85938100721483e-07;6,00714524437618e-09;1,30343533743931e-10;1,89893113709363e-12;1,85703517925296e-14
5,46956303231683e-32;7,03884046450634e-29;6,07200079411178e-26;3,51111233521497e-23;1,3609426884655e-20;3,53603989390089e-18;6,15852463119201e-16;7,18982660240242e-14;5,62655226902869e-12;2,95153886346082e-10;1,03785542937317e-08;2,44628709585445e-07;3,86509519208565e-06;4,09350355384141e-05;0,000290611205711012;0,00138296677981269;0,00441157175068775;0,00943315896951113;0,013520824223224;0,0129906651223085;0,00836646147286117;0,00361188946169812;0,00104522380715581;0,00020275255831553;2,63636537850712e-05;2,29787851155571e-06;1,34255082343158e-07;5,25795196141636e-09;1,38033564477698e-10;2,42907277684308e-12;2,92756297966379e-14;8,64605719459073e-15;7,66892705987586e-14;4,73578118850541e-13;2,00923405617342e-12;6,00960264425054e-12;1,32170963720018e-11;2,24299154892196e-11;3,0050245313838e-11;3,10538058909415e-11;2,35871626759973e-11;1,26266258400789e-11;4,64307450470168e-12;1,15747878413438e-12;1,94408176072989e-13;2,22881045359545e-14;4,73594859675252e-14;4,01501741633923e-12;2,38343475805194e-10;9,56139453829094e-09;2,59190954030944e-07;4,74713101076652e-06;5,87267956314178e-05;0,000490537202443407;0,00276528611915827;0,0105152070368162;0,0269567647533681;0,0465636716816993;0,0541646900915287;0,0424076377132066;0,0223364195606351;0,00791087081583945;0,00188319034474467;0,000301203581579019;3,23576796020072e-05;2,33409713300393e-06;1,13024910846606e-07;3,67322398894602e-09;8,01043896530284e-11;1,17200753169298e-12;1,15029590062749e-14
1,37602475353939e-32;1,77082129927895e-29;1,52758517396032e-26;8,83320560923638e-24;3,42383992361402e-21;8,89591800069153e-19;1,54935271569814e-16;1,80880617338294e-14;1,41551987855732e-12;7,42543876569108e-11;2,61102167206911e-09;6,15433367943813e-08;9,72375055863121e-07;1,02983770102039e-05;7,31115466357272e-05;0,000347924781394985;0,00110985683775731;0,00237318048433225;0,00340154939425397;0,0032681727347542;0,0021048222715726;0,000908673924585789;0,000262955893027866;5,10081952501846e-05;6,63252987261653e-06;5,78096951044287e-07;3,37756993568099e-08;1,32278794650528e-09;3,47262841772502e-11;6,1109518561309e-13;7,21564000611957e-15;1,54405749177422e-16;8,88205519794357e-16;5,4922773496812e-15;2,33842811873264e-14;7,04281893271024e-14;1,56722093101838e-13;2,70161683264875e-13;3,6756332032029e-13;3,84115816370971e-13;2,9365557544813e-13;1,57713557377211e-13;5,80835311220823e-14;1,44897895502799e-14;2,43492311589768e-15;3,76220008343043e-16;1,36225840315527e-14;1,23175672557584e-12;7,53490217967957e-11;3,11243897301955e-09;8,67766883469696e-08;1,63217252843938e-06;2,06992576639372e-05;0,000176899633356257;0,00101821950848268;0,00394516265654488;0,0102843526167166;0,0180290667774784;0,0212455295555174;0,0168225761920288;0,00894745156364469;0,00319563584347262;0,00076621763699881;0,000123306239319239;1,33159097642441e-05;9,64798307655137e-07;4,68942759779894e-08;1,52886021342902e-09;3,34299285540237e-11;4,90213029842946e-13;4,8204092877e-15
2,32050265032608e-33;2,98628023054169e-30;2,57609133531645e-27;1,4896154283842e-24;5,77390021262522e-22;1,50019112988998e-19;2,61279971440903e-17;3,05033721847298e-15;2,38710649741775e-13;1,25221223610256e-11;4,40317857255888e-10;1,03785542937317e-08;1,63979527870955e-07;1,73669921887428e-06;1,23293957685906e-05;5,86733905232816e-05;0,000187164200852776;0,000400208760011782;0,000573630987689606;0,00055113859494269;0,000354953328207681;0,000153237087113432;4,43443946135786e-05;8,60192754250595e-06;1,11849754942167e-06;9,7489198765733e-08;5,69587136223354e-09;2,23072508527839e-10;5,85617622325413e-12;1,03053902322499e-13;1,21567330613212e-15;1,03674090448318e-17;6,94277013215707e-18;4,27073036084586e-17;1,82522295375304e-16;5,53769808831232e-16;1,24742672429354e-15;2,18471884328777e-15;3,01764945032432e-15;3,18749080160579e-15;2,45171980252202e-15;1,32075684155886e-15;4,87106256219403e-16;1,21594216080168e-16;2,05423969918529e-17;2,43091174494091e-17;3,03407192622027e-15;2,82252286770214e-13;1,77073239390547e-11;7,48696620142532e-10;2,13232917735105e-08;4,08848614634718e-07;5,27481274558132e-06;4,57698713147746e-05;0,000266987006468744;0,00104656633056056;0,00275585756877837;0,00487332570117043;0,00578568831924781;0,00461045101207141;0,00246548572077456;0,000884619917255015;0,000212932295936792;3,43796962390957e-05;3,72298772613603e-06;2,70377659444122e-07;1,31675909741592e-08;4,30001626017912e-10;9,41539366259263e-12;1,38226596979054e-13;1,36054470047372e-15
2,62313171448079e-34;3,37573688181746e-31;2,91205307613768e-28;1,68388408090177e-25;6,52690517800365e-23;1,69583901575987e-20;2,95354878973723e-18;3,44814788145716e-16;2,69842172269862e-14;1,41551987855731e-12;4,9774204552528e-11;1,17320766319842e-09;1,85364968242308e-08;1,9631913796362e-07;1,39373376955335e-06;6,63252987261654e-06;2,11573277454941e-05;4,52402108074477e-05;6,48441248712253e-05;6,23015503673477e-05;4,01244675265177e-05;1,7322154878186e-05;5,01275824244298e-06;9,72375055863102e-07;1,26436675004216e-07;1,10203282493894e-08;6,43870017117974e-10;2,52164578077912e-11;6,6199112396687e-13;1,16493705578017e-14;1,374155489353e-16;1,09047748851464e-18;4,16212066254255e-20;2,22681091771155e-19;9,55478597327644e-19;2,9215613021172e-18;6,66510541912582e-18;1,18615004673549e-17;1,66279302761505e-17;1,77441599431287e-17;1,3726536676796e-17;7,41553264719322e-18;2,73851222996821e-18;6,84061302050238e-19;1,31858273848201e-19;3,54307673008815e-18;4,97459976617878e-16;4,71997055864225e-14;3,01374145117757e-12;1,29433170295935e-10;3,73734913877654e-09;7,2524450890962e-08;9,45476998286859e-07;8,27798377418062e-06;4,86613176414884e-05;0,000192009788138969;0,000508454401883367;0,000903423917033245;0,00107689961471723;0,000861084907694069;0,000461801673840528;0,000166097409375522;4,00620767031079e-05;6,47944986171721e-06;7,02671481466375e-07;5,10922925974952e-08;2,49074907675716e-09;8,14069595501746e-11;1,7837658935446e-12;2,62028610326564e-14;2,58039113974783e-16
1,98765193085521e-35;2,55793100062905e-32;2,20657921505998e-29;1,27594639120257e-26;4,94569739214784e-24;1,28500512402288e-21;2,23802217875221e-19;2,61279971440901e-17;2,044702184711e-15;1,07259608972221e-13;3,77159077599722e-12;8,88986421908313e-11;1,40458458492873e-09;1,4875887149817e-08;1,05608788260912e-07;5,02573345249292e-07;1,60317543769974e-06;3,42803191571794e-06;4,91349897885016e-06;4,72083792816495e-06;3,04039156376891e-06;1,31256903342403e-06;3,79836763228428e-07;7,3680751394686e-08;9,58061312040475e-09;8,35054397102313e-10;4,87886092672872e-11;1,9107519753695e-12;5,01617180905191e-14;8,82719450468363e-16;1,04125053783326e-17;8,23459233238445e-20;5,61488114093896e-22;7,79927943301636e-22;3,35471032949307e-21;1,03424860971429e-20;2,39067900771771e-20;4,32364880873327e-20;6,14921996025493e-20;6,62617106235192e-20;5,15343601700521e-20;2,79139585034385e-20;1,03210428689596e-20;2,58540236710856e-21;2,35181602232922e-21;4,07779226993835e-19;5,82760390330548e-17;5,59818405421559e-15;3,61312808367892e-13;1,56623132060123e-11;4,55868614016059e-10;8,90688472199207e-09;1,16793905632255e-07;1,02764191116791e-06;6,0662660459907e-06;2,40214978125934e-05;6,38010090431641e-05;0,000113647884346611;0,000135758050696708;0,000108745166914757;5,84075446906669e-05;2,10339621464257e-05;5,07865073446562e-06;8,22120716366665e-07;8,92216253862618e-08;6,49144415197455e-09;3,16621399660284e-10;1,03528396679158e-11;2,26930438700775e-13;3,3345315729302e-15;3,28459148245516e-17
1,00958474305174e-36;1,29924564352826e-33;1,12078411480281e-30;6,48089330688696e-28;2,51205985985429e-25;6,52690517800379e-23;1,1367548871132e-20;1,32711501816233e-18;1,03856218371222e-16;5,44801949894004e-15;1,91569783691612e-13;4,515413963614e-12;7,13428314714833e-11;7,55588464593641e-10;5,36416963680979e-09;2,55271244301738e-08;8,14298236633699e-08;1,74119455578633e-07;2,49570537328087e-07;2,39784736588396e-07;1,54430103582755e-07;6,66691008509179e-08;1,92929856104425e-08;3,7424541646312e-09;4,86626490548589e-10;4,24147792601712e-11;2,47811172501279e-12;9,70525076419706e-14;2,54785581334956e-15;4,48358223945216e-17;5,28880606807877e-19;4,18191950717608e-21;2,24576704015798e-23;1,90327540195253e-24;7,9002939379569e-24;2,45686034143631e-23;5,75666987234817e-23;1,0580842158471e-22;1,52613670535144e-22;1,65978608353243e-22;1,29738080997061e-22;7,04456977872538e-23;2,60773248861733e-23;7,00139349985864e-24;1,54896205920959e-22;3,30082369526632e-20;4,75689550392044e-18;4,60205432957708e-16;2,98818724678258e-14;1,30199127584279e-12;3,80610544893737e-11;7,46388345432774e-10;9,81766384523884e-09;8,66097226849865e-08;5,12392815913744e-07;2,03275875722028e-06;5,40740079661616e-06;9,64470359928292e-06;1,15336845772828e-05;9,24720272064327e-06;4,97052898620853e-06;1,79115719834819e-06;4,32707462871615e-07;7,00772253362707e-08;7,60807427603782e-09;5,53710154634423e-10;2,70144160702334e-11;8,83507479801987e-13;1,93697157561889e-14;2,8466362670625e-16;2,80436282045072e-18
3,43737908397961e-38;4,42360072371534e-35;3,81598464160057e-32;2,20657921505998e-29;8,55292443689916e-27;2,22224508605102e-24;3,87036105633208e-22;4,5184888508488e-20;3,53603989390079e-18;1,85491197283373e-16;6,52246353875705e-15;1,53738352534123e-13;2,42904182516343e-12;2,5725864046237e-11;1,8263632289799e-10;8,69133613540809e-10;2,77247823522494e-09;5,92832428222648e-09;8,49724157276752e-09;8,16405996504112e-09;5,25795196139322e-09;2,26991319341802e-09;6,56877054266807e-10;1,27421038766591e-10;1,65683934096097e-11;1,44411527693868e-12;8,43733967846515e-14;3,3043908608193e-15;8,67480054753036e-17;1,52654563346218e-18;1,80070384436091e-20;1,42382676342258e-22;7,55123258704043e-25;5,54891427226662e-27;1,24851917802208e-26;3,91654422419605e-26;9,30612796138093e-26;1,738358914811e-25;2,54177583478912e-25;2,78872778223781e-25;2,19009154101819e-25;1,19189089666758e-25;4,42206353959139e-26;3,75332884331529e-26;8,51746771331182e-24;1,83734682937748e-21;2,65983023170173e-19;2,58309744549868e-17;1,68266542018134e-15;7,35155320371303e-14;2,15400190873013e-12;4,23219845239543e-11;5,57585381637578e-10;4,92559803372186e-09;2,91735515332481e-08;1,15847328657456e-07;3,08414937818206e-07;5,50460217697964e-07;6,58639816473068e-07;5,28315633672192e-07;2,84089787616408e-07;1,02406802386903e-07;2,47461865448896e-08;4,00857576236961e-09;4,35282231100699e-10;3,16845866060405e-11;1,54603422343093e-12;5,05687456830645e-14;1,1087551878935e-15;1,62958945096078e-17;1,60549394962714e-19
7,84502421447363e-40;1,00958474305174e-36;8,7091039958145e-34;5,03600765303385e-31;1,95200755205489e-28;5,07176138698723e-26;8,8332056092365e-24;1,03124076750646e-21;8,07019473653174e-20;4,23340835766952e-18;1,48860172676475e-16;3,50872298008849e-15;5,54372720343503e-14;5,87133456771168e-13;4,16825244051453e-12;1,98359682690182e-11;6,3275415245326e-11;1,35300315761142e-10;1,93929922379747e-10;1,86325821358091e-10;1,20000615142841e-10;5,18055283751276e-11;1,49917023137556e-11;2,90809104883476e-12;3,78135330197072e-13;3,29585973478346e-14;1,92562799930306e-15;7,54150929643774e-17;1,97982296070516e-18;3,48398799388268e-20;4,1096908179781e-22;3,2495547958683e-24;1,72239570014483e-26;6,42151084881512e-29;1,33675921856205e-29;4,19001852458047e-29;1,01000686174433e-28;1,91732845009209e-28;2,84073097729846e-28;3,14273392998792e-28;2,4789711065398e-28;1,35198254985791e-28;5,22152837493218e-29;1,00824926650696e-27;3,2121786404647e-25;6,95022890836172e-23;1,00854451289896e-20;9,81410692711449e-19;6,40379813908832e-17;2,80176383274842e-15;8,21887176948229e-14;1,61645144048698e-12;2,13141797993262e-11;1,88416149413992e-10;1,11660901864915e-09;4,43618090182624e-09;1,181504670719e-08;2,10947232751891e-08;2,52475647703469e-08;2,02566821439695e-08;1,08947393797943e-08;3,92791620053851e-09;9,49296790122824e-10;1,53792172089612e-10;1,67015657911506e-11;1,21582055674622e-12;5,93293974462589e-14;1,94069628804046e-15;4,25531364210344e-17;6,25448067457086e-19;6,16220357082451e-21
1,20017162306266e-41;1,54451398308272e-38;1,33236293379365e-35;7,70434011860243e-33;2,98628023054165e-30;7,75903799554483e-28;1,35134862851344e-25;1,5776444684813e-23;1,23461935241777e-21;6,47648297928444e-20;2,27733847807505e-18;5,36782250604262e-17;8,4810752569611e-16;8,98226563109117e-15;6,37680415012321e-14;3,03460710656895e-13;9,68019418918295e-13;2,06989290445213e-12;2,96683838494098e-12;2,85050698792303e-12;1,83583031877443e-12;7,92547267845084e-13;2,2935067128508e-13;4,44894529153242e-14;5,78490621026601e-15;5,04217350914494e-16;2,94592345180358e-17;1,1537383703608e-18;3,02883365451241e-20;5,32998166867932e-22;6,28721360751724e-24;4,97133378655463e-26;2,63493798539358e-28;9,38293611141984e-31;1,16269552223623e-32;3,00873949613814e-32;7,3594481358124e-32;1,41963978552031e-31;2,13034846405802e-31;2,37541926402726e-31;1,881421002616e-31;1,02881134479542e-31;9,07620607687018e-32;2,53573633191555e-29;8,19157941675351e-27;1,77503433166619e-24;2,57891449791905e-22;2,51212031215049e-20;1,64059880007402e-18;7,18307433193181e-17;2,10840441742031e-15;4,1488174236205e-14;5,47285905519073e-13;4,83969081193746e-12;2,86899150632216e-11;1,14010517267996e-10;3,03711331652892e-10;5,42343585059571e-10;6,49206631684274e-10;5,20935822961108e-10;2,80205455496243e-10;1,01031912898895e-10;2,4419061582218e-11;3,9562775280914e-12;4,29666071243243e-13;3,12796001428164e-14;1,52642879466995e-15;4,99317325589624e-17;1,09486616448229e-18;1,6092717960176e-20;1,58555547607923e-22
1,23076355323946e-43;1,58388307248595e-40;1,36632437152267e-37;7,90072089484931e-35;3,06239940762062e-32;7,95681300041715e-30;1,38579400456933e-27;1,61785804168715e-25;1,26608934245778e-23;6,64156613179883e-22;2,33538699244706e-20;5,50464631369715e-19;8,69725472421353e-18;9,21122025535958e-17;6,53934652619931e-16;3,11195811781955e-15;9,92693875391252e-15;2,12265370798194e-14;3,04246199657609e-14;2,9231653553326e-14;1,88262495368264e-14;8,12749004174978e-15;2,35196734953918e-15;4,56234725930408e-16;5,93236132707025e-17;5,17069664447577e-18;3,02101394953906e-19;1,18314673412324e-20;3,10603750260834e-22;5,46584092740414e-24;6,44747235384034e-26;5,09805123997153e-28;2,70209825393085e-30;9,60121127466817e-33;2,73441130902094e-35;1,45336417019888e-35;3,60029523965399e-35;7,05617787890708e-35;1,07195758599682e-34;1,20417199550067e-34;9,57418978800595e-35;5,36640285588815e-35;9,20761541582307e-34;4,34834864720441e-31;1,40649056422105e-28;3,0500204387257e-26;4,43410962183047e-24;4,32154222285051e-22;2,82352829880677e-20;1,23668817964033e-18;3,63109512929638e-17;7,14693675905243e-16;9,42982035794451e-15;8,34036296292777e-14;4,94495027994354e-13;1,96531503456706e-12;5,23593049696777e-12;9,35072958938987e-12;1,11940123233435e-11;8,98283989986461e-12;4,83201470093993e-12;1,74232353150424e-12;4,21128570312302e-13;6,82315820197506e-14;7,41038164153464e-15;5,39485463977836e-16;2,63270777725332e-17;8,61209972296887e-19;1,88842055093429e-20;2,77569334787642e-22;2,73481027480628e-24
8,46034565845464e-46;1,0887711324028e-42;9,39219920367867e-40;5,43100496805132e-37;2,10511251040241e-34;5,46956303231683e-32;9,52603467921296e-30;1,11212573877061e-27;8,70317734343422e-26;4,56545410697346e-24;1,60535962820444e-22;3,7839283117246e-21;5,97854730527251e-20;6,33185042662194e-19;4,49518771062408e-18;2,13917947782005e-17;6,823839799883e-17;1,45912543765697e-16;2,09140740932696e-16;2,00940215184625e-16;1,29412817039182e-16;5,5868874982417e-17;1,61675706939213e-17;3,13618604694784e-18;4,07794228759534e-19;3,5543692199963e-20;2,07666388762007e-21;8,13302466506068e-23;2,13510960988596e-24;3,75725324643003e-26;4,43203282980264e-28;3,50443231437412e-30;1,85743913809532e-32;6,59926898607089e-35;1,58597933675138e-37;4,93990630736175e-39;1,18253826803922e-38;2,35425936010319e-38;3,61901124456308e-38;4,09390348511044e-38;3,2679440256217e-38;3,23368864674192e-38;1,03929098122034e-35;5,01363575265103e-33;1,62244188146601e-30;3,51966769866288e-28;5,11852267977897e-26;4,98991811990198e-24;3,26095004730716e-22;1,4285438296305e-20;4,1950677486622e-19;8,25806140546971e-18;1,08970529895938e-16;9,63896183886827e-16;5,71531773955091e-15;2,27163375975398e-14;6,05233754843508e-14;1,08092133618757e-13;1,29404838230247e-13;1,03846503205877e-13;5,58621605762083e-14;2,01431642175907e-14;4,86879463930279e-15;7,88857860172888e-16;8,56760381236096e-17;6,23739328752378e-18;3,04389637793459e-19;9,95725097178572e-21;2,1833923849987e-22;3,20927392676946e-24;3,16201822460124e-26
